,Group,Name,Calories,Water,Protein,Carbohydrates,Fat,Sugar,Sucrose,Glucose,Fructose,Lactose,Maletose,Starch,Fiber,Polyols,Ash,Alcohol,Organic_Acids,Saturated_Fat,Fat_Mono.,Fat_Poly.,DHA,Cholesterol,Salt,Calcium,Choline,Cupper,Iron,Iodine,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Retinol,Alpha_Carotene,Beta_Carotene,Caffeine,Theobromine,Galactose,Fluoride,Beta_Cryptoxanthin,Lycopene,Lutein&Zeaxathin,Vitamin A,Vitamin_B1,Vitamin_B2,Vitamin_B3,Vitamin_B5,Vitamin_B6,Vitamin_B9,Vitamin_B12,Vitamin_C,Vitamin_D2,Vitamin_D3,Vitamin_D,Vitamin_E,Vitamin_K1,Vitamin_K2
5058,Baked Products,Cake. sponge. prepared from recipe,297.0,29.4,7.3,57.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.301,0.0,0.0,0.0,170.0,0.0,42.0,0.0,0.055999999999999994,1.58,0.0,9.0,0.16699999999999998,100.0,141.0,18.5,228.0,0.59,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.159,0.301,1.204,0.546,0.059000000000000004,39.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5059,Baked Products,Cake. pudding-type. white. enriched. dry mix,423.0,3.5,3.9,80.9,9.5,48.95,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2.2,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,77.0,3.9,0.055999999999999994,1.36,0.0,9.0,0.278,277.0,72.0,2.7,665.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28,0.18,2.425,0.233,0.018000000000000002,91.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0
5060,Baked Products,Cake. yellow. commercially prepared. with vanilla frosting,391.0,22.1,2.99,56.2,17.91,41.79,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.81,0.0,0.0,2.9360000000000004,0.0,0.0,0.0,75.0,0.0,62.0,61.0,0.034,1.07,0.0,6.0,0.095,143.0,53.0,5.5,269.0,0.25,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,104.0,108.0,0.1,0.07,0.5,0.35,0.043,27.0,0.15,0.0,0.0,0.0,0.4,1.19,0.0,0.0
5061,Baked Products,Cake. pudding-type. yellow. dry mix,423.0,4.0,4.0,80.0,9.8,44.21,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2.2,0.0,0.0,2.469,0.0,0.0,0.0,0.0,0.0,115.0,4.8,0.057999999999999996,1.57,0.0,9.0,0.28,253.0,63.0,2.4,860.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.307,0.188,2.588,0.242,0.016,104.0,0.05,0.0,0.0,0.0,0.0,0.77,0.0,0.0
5062,Baked Products,Cake. yellow. enriched. dry mix,374.0,7.18,3.7,81.92,3.5,43.29,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,3.7,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,211.0,4.9,0.07200000000000001,2.08,0.0,10.0,0.191,310.0,47.0,3.0,728.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.231,0.231,2.315,0.364,0.077,68.0,0.1,0.0,0.0,0.0,0.0,0.92,0.0,0.0
5063,Baked Products,Cheesecake commercially prepared,321.0,45.6,5.5,25.5,22.5,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.9,0.0,0.0,9.921,0.0,0.0,0.0,55.0,0.0,51.0,45.9,0.02,0.63,0.0,11.0,0.14,93.0,90.0,5.2,438.0,0.51,156.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,62.0,547.0,0.027999999999999997,0.193,0.195,0.5710000000000001,0.052000000000000005,18.0,0.17,0.4,0.0,0.0,0.5,0.56,0.0,0.0
5064,Baked Products,Cheesecake prepared from mix. no-bake type,274.0,44.2,5.5,35.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,2.0,0.0,0.0,6.691,0.0,0.0,0.0,29.0,0.0,172.0,0.0,0.028999999999999998,0.47,0.0,19.0,0.12,234.0,211.0,4.7,380.0,0.46,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.121,0.263,0.493,0.612,0.052000000000000005,30.0,0.31,0.5,0.0,0.0,0.0,0.0,0.0,0.0
5065,Baked Products,Cookies. brownies. commercially prepared,405.0,13.6,4.8,63.9,16.3,36.61,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.3,0.0,0.0,4.235,0.0,0.0,0.0,17.0,0.0,29.0,10.0,0.22399999999999998,2.25,0.0,31.0,0.128,101.0,149.0,6.3,286.0,0.72,20.0,0.0,0.0,2.0,78.0,0.0,0.0,0.0,0.0,6.0,69.0,0.255,0.21,1.7209999999999999,0.547,0.035,47.0,0.07,0.0,0.0,0.0,0.0,0.15,0.0,0.0
5066,Baked Products,Cookies. brownies. dry mix. regular,434.0,2.8,4.0,76.6,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,2.519,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.276,1.99,0.0,40.0,0.35100000000000003,82.0,219.0,2.6,303.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.165,0.162,1.882,0.131,0.067,35.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
5067,Baked Products,Cookies. brownies. prepared from recipe,466.0,12.6,6.2,50.2,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,7.319,0.0,0.0,0.0,73.0,0.0,57.0,0.0,0.38799999999999996,1.84,0.0,53.0,0.5870000000000001,132.0,176.0,11.5,343.0,0.97,161.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,0.141,0.19,0.982,0.32799999999999996,0.094,29.0,0.16,0.3,0.0,0.0,0.0,0.0,0.0,0.0
5068,Baked Products,Cookies. butter. commercially prepared. enriched,467.0,4.6,6.1,68.9,18.8,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.5,0.0,0.0,11.050999999999998,0.0,0.0,0.0,117.0,0.0,29.0,6.5,0.2,2.22,0.0,12.0,0.17,102.0,111.0,8.4,282.0,0.38,162.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,673.0,0.37,0.335,3.19,0.488,0.036000000000000004,76.0,0.36,0.0,0.0,0.0,0.4,0.58,0.0,0.0
5069,Baked Products,Cookies. fudge. cake-type (includes trolley cakes),349.0,11.8,5.0,78.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.9,0.0,0.0,1.112,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.29100000000000004,2.48,0.0,32.0,0.322,83.0,138.0,3.6,192.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.226,0.19399999999999998,1.203,0.244,0.031,43.0,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5070,Baked Products,Cookies. chocolate wafers,433.0,4.5,6.6,72.7,14.2,37.43,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.0,0.0,0.0,4.2410000000000005,0.0,0.0,0.0,2.0,0.0,31.0,14.3,0.46299999999999997,4.01,0.0,53.0,0.696,132.0,210.0,5.7,580.0,1.09,3.0,0.0,0.0,10.0,354.0,0.0,0.0,0.0,0.0,13.0,10.0,0.203,0.266,2.858,0.381,0.051,47.0,0.09,0.0,0.0,0.0,0.0,0.72,0.0,0.0
5071,Baked Products,Cookies. chocolate chip. commercially prepared. regular. lower fat,451.0,7.36,5.97,67.49,17.91,32.84,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.27,0.0,0.0,5.962000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.204,3.22,0.0,32.0,0.39399999999999996,63.0,134.0,6.0,418.0,0.59,0.0,0.0,0.0,13.0,105.0,0.0,0.0,0.0,0.0,29.0,1.0,0.263,0.185,1.982,0.165,0.022000000000000002,62.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0
5072,Baked Products,Cookies. chocolate chip. commercially prepared. regular. higher fat. enriched,492.0,3.57,5.1,65.36,24.72,32.9,31.29,1.21,0.39,0.0,0.0,28.32,2.0,0.0,1.25,0.0,0.0,8.091000000000001,0.0,0.0,0.0,0.0,0.0,21.0,10.5,0.32299999999999995,5.58,0.0,41.0,0.62,109.0,171.0,3.9,311.0,0.72,0.0,0.0,0.0,11.0,83.0,0.0,0.0,0.0,0.0,1.0,1.0,0.292,0.297,2.665,0.0,0.057999999999999996,72.0,0.03,0.0,0.0,0.0,0.0,2.01,0.0,0.0
5073,Baked Products,Cookies. chocolate chip. commercially prepared. soft-type,444.0,9.88,3.63,65.75,19.77,37.1,22.12,8.34,6.33,0.0,0.31,23.97,1.8,0.0,0.97,0.0,0.0,9.751,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.22699999999999998,4.07,0.0,29.0,0.423,61.0,130.0,3.1,276.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.28300000000000003,2.06,0.36,0.05,27.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0
5074,Baked Products,Cookies. chocolate chip. dry mix,497.0,3.0,4.6,66.1,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,8.316,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.3,2.07,0.0,36.0,0.363,80.0,208.0,2.4,290.0,0.6,0.0,0.0,0.0,12.0,91.0,0.0,0.0,0.0,0.0,0.0,4.0,0.195,0.205,1.99,0.171,0.017,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5075,Baked Products,Cookies. chocolate chip. refrigerated dough,451.0,12.08,3.98,61.02,21.33,38.04,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.54,0.0,0.0,8.39,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.18,2.0,0.0,24.0,0.373,69.0,180.0,5.0,321.0,0.5,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,12.0,0.187,0.191,1.975,0.308,0.038,57.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5076,Baked Products,Cookies. chocolate chip. prepared from recipe. made with margarine,488.0,5.7,5.7,58.4,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.5,0.0,0.0,8.074,0.0,0.0,0.0,32.0,0.0,39.0,0.0,0.38299999999999995,2.46,0.0,55.0,0.6629999999999999,100.0,224.0,11.1,361.0,0.93,130.0,0.0,150.0,16.0,127.0,0.0,0.0,0.0,0.0,0.0,683.0,0.185,0.17800000000000002,1.3619999999999999,0.255,0.085,33.0,0.08,0.3,0.0,0.0,0.0,0.0,0.0,0.0
5077,Baked Products,Cookies. chocolate sandwich. with creme filling. regular,464.0,3.11,5.21,71.0,19.14,40.67,39.03,0.92,0.7,0.0,0.0,24.81,2.9,0.0,1.54,0.0,0.0,5.649,0.0,0.0,0.0,0.0,0.0,21.0,19.2,0.33399999999999996,12.14,0.0,47.0,0.7,93.0,234.0,5.2,388.0,0.74,0.0,0.0,0.0,5.0,184.0,0.0,0.0,0.0,0.0,4.0,2.0,0.19699999999999998,0.23800000000000002,2.603,0.271,0.023,61.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0
5078,Baked Products,Cookies. chocolate sandwich. with creme filling. regular. chocolate-coated,481.0,2.0,3.6,66.4,26.4,49.58,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,1.6,0.0,0.0,7.426,0.0,0.0,0.0,0.0,0.0,35.0,3.4,0.315,3.13,0.0,39.0,0.37200000000000005,90.0,240.0,3.2,326.0,0.58,2.0,0.0,0.0,4.0,132.0,0.0,0.0,0.0,0.0,2.0,5.0,0.095,0.204,1.3730000000000002,0.17800000000000002,0.044000000000000004,18.0,0.05,0.0,0.0,0.0,0.0,1.58,0.0,0.0
5079,Baked Products,Cookies. fig bars,348.0,16.5,3.7,70.9,7.3,46.36,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,1.6,0.0,0.0,1.123,0.0,0.0,0.0,0.0,0.0,64.0,14.6,0.147,2.9,0.0,27.0,0.34299999999999997,62.0,207.0,3.3,350.0,0.39,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,0.158,0.217,1.874,0.364,0.075,35.0,0.09,0.3,0.0,0.0,0.0,0.65,0.0,0.0
5080,Baked Products,Cookies. fortune,378.0,8.0,4.2,84.0,2.7,45.42,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.9,0.0,0.0,0.669,0.0,0.0,0.0,2.0,0.0,12.0,6.0,0.06,1.44,0.0,7.0,0.19,35.0,41.0,2.9,31.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.182,0.13,1.84,0.297,0.013000000000000001,66.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0
5081,Baked Products,Cookies. gingersnaps,416.0,5.3,5.6,76.9,9.8,19.92,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.4,0.0,0.0,2.451,0.0,0.0,0.0,0.0,0.0,77.0,8.8,0.305,6.4,0.0,49.0,1.555,83.0,346.0,5.1,501.0,0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.293,3.235,0.38,0.098,87.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0
5082,Baked Products,Cookies. graham crackers. plain or honey (includes cinnamon),430.0,3.39,6.69,77.66,10.6,24.85,22.82,1.04,0.99,0.0,0.0,46.56,3.4,0.0,1.66,0.0,0.0,1.633,0.0,0.0,0.0,0.0,0.0,77.0,5.9,0.17,3.78,0.0,40.0,1.0190000000000001,185.0,170.0,6.3,459.0,0.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,0.265,0.317,4.439,0.42,0.156,91.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0
5083,Baked Products,Cookies. graham crackers. chocolate-coated,500.0,2.0,4.0,66.78,25.8,37.3,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.42,0.0,0.0,17.2,0.0,0.0,0.0,1.0,0.0,46.0,22.3,0.19399999999999998,2.0,0.0,16.0,0.46399999999999997,87.0,267.0,11.1,265.0,0.2,2.0,0.0,0.0,3.0,88.0,0.0,0.0,0.0,0.0,13.0,8.0,0.27,0.15,1.7,0.377,0.064,50.0,0.1,0.1,0.0,0.0,0.0,0.99,0.0,0.0
5084,Baked Products,Cookies. ladyfingers. with lemon juice and rind,365.0,19.5,10.6,59.7,9.1,25.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,0.0,0.0,3.069,0.0,0.0,0.0,221.0,0.0,47.0,92.0,0.095,3.58,0.0,12.0,0.24,173.0,113.0,21.1,147.0,1.14,0.0,9.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0,266.0,50.0,0.284,0.428,2.104,1.1159999999999999,0.122,60.0,0.75,3.7,0.0,0.0,0.6,0.63,0.0,0.0
5085,Baked Products,Cookies. marshmallow. chocolate-coated (includes marshmallow pies),421.0,10.1,4.0,67.7,16.9,44.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,0.0,0.0,4.7219999999999995,0.0,0.0,0.0,0.0,0.0,46.0,13.6,0.262,2.53,0.0,36.0,0.285,97.0,182.0,4.4,188.0,0.65,1.0,0.0,0.0,5.0,159.0,0.0,0.0,0.0,0.0,3.0,5.0,0.09300000000000001,0.20800000000000002,0.784,0.47600000000000003,0.062,23.0,0.17,0.1,0.0,0.0,0.0,0.14,0.0,0.0
5086,Baked Products,Cookies. molasses,430.0,5.8,5.6,73.8,12.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.2119999999999997,0.0,0.0,0.0,0.0,0.0,74.0,8.4,0.373,6.43,0.0,52.0,1.2570000000000001,95.0,346.0,5.6,459.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.355,0.264,3.031,0.41100000000000003,0.10400000000000001,89.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
5087,Baked Products,Cookies. oatmeal. commercially prepared. regular,450.0,5.7,6.2,68.7,18.1,24.66,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.4,0.0,0.0,4.519,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.134,2.58,0.0,33.0,0.8390000000000001,138.0,142.0,9.8,383.0,0.79,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,0.267,0.23,2.227,0.386,0.066,59.0,0.0,0.5,0.0,0.0,0.0,0.26,0.0,0.0
5088,Baked Products,Cookies. oatmeal. commercially prepared. soft-type,409.0,11.0,6.1,65.7,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.4,0.0,0.0,3.63,0.0,0.0,0.0,5.0,0.0,90.0,0.0,0.55,2.79,0.0,30.0,0.42100000000000004,209.0,135.0,10.5,349.0,0.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.18600000000000003,0.228,1.8230000000000002,0.461,0.085,34.0,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0
5089,Baked Products,Cookies. oatmeal. dry mix,462.0,5.3,6.5,67.3,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,4.755,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.2,2.22,0.0,48.0,1.23,163.0,183.0,10.6,473.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.142,0.14,1.3,0.457,0.042,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5090,Baked Products,Cookies. oatmeal. refrigerated dough,424.0,15.3,5.4,59.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.3,0.0,0.0,4.751,0.0,0.0,0.0,24.0,0.0,31.0,0.0,0.11,2.14,0.0,28.0,0.765,104.0,147.0,9.1,294.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.23399999999999999,0.14800000000000002,1.865,0.37200000000000005,0.040999999999999995,35.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5091,Baked Products,Cookies. oatmeal. prepared from recipe. with raisins,435.0,6.4,6.5,68.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,3.2319999999999998,0.0,0.0,0.0,33.0,0.0,100.0,0.0,0.18100000000000002,2.65,0.0,42.0,0.987,161.0,239.0,15.6,538.0,0.86,131.0,0.0,144.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,677.0,0.249,0.166,1.2590000000000001,0.32899999999999996,0.071,30.0,0.08,0.5,0.0,0.0,0.0,0.0,0.0,0.0
5092,Baked Products,Cookies. peanut butter. commercially prepared. regular,473.0,7.28,8.92,58.15,23.82,28.58,23.58,2.72,2.02,0.0,0.26,24.69,2.1,0.0,1.83,0.0,0.0,6.751,0.0,0.0,0.0,27.0,0.0,41.0,10.0,0.153,2.11,0.0,44.0,0.643,156.0,202.0,6.3,463.0,0.86,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,32.0,0.20800000000000002,0.20800000000000002,3.86,0.429,0.122,57.0,0.04,0.0,0.0,0.0,0.0,3.53,0.0,0.0
5093,Baked Products,Cookies. peanut butter. commercially prepared. soft-type,457.0,11.5,5.3,57.7,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.1,0.0,0.0,6.149,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.08,0.89,0.0,32.0,0.43,87.0,107.0,4.4,336.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.165,2.16,0.36200000000000004,0.027000000000000003,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5094,Baked Products,Cookies. peanut butter. refrigerated dough,458.0,12.6,8.2,52.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,2.0,0.0,0.0,5.791,0.0,0.0,0.0,27.0,0.0,101.0,0.0,0.151,1.7,0.0,37.0,0.326,241.0,308.0,5.0,397.0,0.68,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.191,0.18600000000000003,4.143,0.379,0.142,57.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,Baked Products,Cookies. peanut butter. prepared from recipe,475.0,5.9,9.0,58.9,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.438,0.0,0.0,0.0,31.0,0.0,39.0,0.0,0.183,2.23,0.0,39.0,0.57,116.0,231.0,14.8,518.0,0.82,125.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.222,0.21,3.514,0.345,0.084,55.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5096,Baked Products,Cookies. peanut butter sandwich. regular,478.0,2.8,8.8,65.6,21.1,35.44,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.6,0.0,0.0,4.995,0.0,0.0,0.0,0.0,0.0,53.0,18.7,0.237,2.6,0.0,49.0,0.912,188.0,192.0,7.7,368.0,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.325,0.263,3.739,0.915,0.139,61.0,0.23,0.1,0.0,0.0,0.0,1.87,0.0,0.0
5097,Baked Products,Cookies. raisin. soft-type,401.0,13.1,4.1,68.0,13.6,47.56,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,3.46,0.0,0.0,0.0,2.0,0.0,46.0,14.7,0.413,2.29,0.0,21.0,0.305,83.0,140.0,2.8,418.0,0.32,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,5.0,0.21600000000000003,0.20600000000000002,1.9669999999999999,0.244,0.052000000000000005,32.0,0.03,0.4,0.0,0.0,0.0,2.22,0.0,0.0
5098,Baked Products,Cookies. shortbread. commercially prepared. plain,514.0,3.6,5.37,63.78,26.22,21.65,20.99,0.36,0.3,0.0,0.0,40.47,1.3,0.0,1.04,0.0,0.0,8.105,0.0,0.0,0.0,0.0,0.0,13.0,0.9,0.09,2.98,0.0,14.0,0.39299999999999996,66.0,88.0,6.2,353.0,0.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.353,0.314,3.275,0.321,0.071,81.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0
5099,Baked Products,Cookies. chocolate chip. commercially prepared. special dietary,450.0,5.1,3.9,73.4,16.8,39.81,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.7,0.0,0.0,4.183,0.0,0.0,0.0,0.0,0.0,46.0,6.7,0.218,3.5,0.0,21.0,0.365,109.0,199.0,2.6,244.0,0.47,1.0,0.0,0.0,8.0,61.0,0.0,0.0,0.0,0.0,3.0,3.0,0.373,0.188,2.843,0.201,0.018000000000000002,54.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0
5100,Baked Products,Cookies. chocolate sandwich. with creme filling. special dietary,461.0,4.2,4.5,68.0,22.1,19.73,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,1.2,0.0,0.0,3.992,0.0,0.0,0.0,0.0,0.0,98.0,9.8,0.22,4.72,0.0,26.0,0.40299999999999997,200.0,295.0,3.7,342.0,0.58,1.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,0.0,3.0,4.0,0.524,0.292,3.971,0.359,0.033,62.0,0.04,0.0,0.0,0.0,0.0,1.64,0.0,0.0
5101,Baked Products,Cookies. peanut butter sandwich. special dietary,535.0,3.7,10.0,50.8,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,4.937,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.267,2.55,0.0,51.0,0.705,154.0,294.0,3.5,412.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34600000000000003,0.14800000000000002,5.2589999999999995,0.507,0.078,54.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5102,Baked Products,Cookies. sugar wafer. with creme filling. sugar free,531.0,0.7,3.57,66.26,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.9,0.0,0.0,4.257,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.038,1.29,0.0,7.0,0.254,40.0,57.0,6.3,71.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.24,0.15,1.8,0.098,0.009000000000000001,42.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0
5103,Baked Products,Cookies. sugar. commercially prepared. regular (includes vanilla),464.0,6.29,5.35,67.34,19.55,27.31,25.75,0.77,0.61,0.0,0.18,36.43,1.3,0.0,1.47,0.0,0.0,7.666,0.0,0.0,0.0,12.0,0.0,35.0,10.8,0.079,2.24,0.0,13.0,0.307,99.0,87.0,8.2,385.0,0.43,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,27.0,0.23199999999999998,0.23600000000000002,2.9419999999999997,0.28,0.068,72.0,0.19,0.1,0.0,0.0,0.0,3.07,0.0,0.0
5104,Baked Products,Cookies. sugar. refrigerated dough,436.0,14.08,4.0,61.22,19.48,36.51,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.2,0.0,0.0,4.955,0.0,0.0,0.0,11.0,0.0,8.0,0.0,0.037000000000000005,1.85,0.0,7.0,0.308,169.0,147.0,3.1,328.0,0.24,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,0.205,0.122,2.412,0.24600000000000002,0.019,63.0,0.02,0.0,0.0,0.0,0.0,0.19,0.0,0.0
5105,Baked Products,Cookies. sugar. prepared from recipe. made with margarine,472.0,8.9,5.9,60.0,23.4,24.86,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.8,0.0,0.0,4.69,0.0,0.0,0.0,26.0,0.0,73.0,27.3,0.078,2.33,0.0,12.0,0.316,90.0,77.0,17.6,491.0,0.42,224.0,0.0,169.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1028.0,0.294,0.257,2.443,0.24,0.03,61.0,0.09,0.1,0.0,0.0,0.5,2.57,0.0,0.0
