,Group,Name,Calories,Water,Protein,Carbohydrates,Fat,Sugar,Sucrose,Glucose,Fructose,Lactose,Maletose,Starch,Fiber,Polyols,Ash,Alcohol,Organic_Acids,Saturated_Fat,Fat_Mono.,Fat_Poly.,DHA,Cholesterol,Salt,Calcium,Choline,Cupper,Iron,Iodine,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Retinol,Alpha_Carotene,Beta_Carotene,Caffeine,Theobromine,Galactose,Fluoride,Beta_Cryptoxanthin,Lycopene,Lutein&Zeaxathin,Vitamin A,Vitamin_B1,Vitamin_B2,Vitamin_B3,Vitamin_B5,Vitamin_B6,Vitamin_B9,Vitamin_B12,Vitamin_C,Vitamin_D2,Vitamin_D3,Vitamin_D,Vitamin_E,Vitamin_K1,Vitamin_K2,ME_CLASSIFIED
5756,Cereal Grains and Pasta,rice  brown  medium grain  cooked,112.0,72.96,2.32,23.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.39,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.081,0.53,0.0,44.0,1.097,77.0,79.0,0.0,1.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.012,1.33,0.392,0.149,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5757,Cereal Grains and Pasta,rice  brown  parboiled  dry  uncle ben's,370.0,9.82,7.6,78.68,2.75,0.5,0.5,0.0,0.0,0.0,0.0,73.83,3.5,0.0,1.16,0.0,0.0,0.481,0.0,0.0,0.0,0.0,0.0,8.0,9.1,0.327,1.16,0.0,98.0,2.975,275.0,219.0,25.2,6.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.092,4.973,0.895,0.407,14.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,
5758,Cereal Grains and Pasta,rice  white  long grain  regular  enriched,365.0,11.62,7.13,79.95,0.66,0.12,0.08,0.02,0.02,0.0,0.0,0.0,1.3,0.0,0.64,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,28.0,5.8,0.22,4.31,0.0,25.0,1.088,115.0,115.0,15.1,5.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.049,4.192,1.014,0.16399999999999998,231.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,
5759,Cereal Grains and Pasta,rice  white  long grain  parboiled  enriched  dry,374.0,9.86,7.51,80.89,1.03,0.33,0.21,0.11,0.02,0.0,0.0,68.29,1.8,0.0,0.71,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,71.0,6.0,0.284,3.33,0.0,27.0,1.035,153.0,174.0,19.9,2.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.05,5.048,0.672,0.452,257.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,
5760,Cereal Grains and Pasta,rice  white  long grain  precooked or instant  enriched  dry,380.0,8.38,7.82,82.32,0.94,0.05,0.02,0.02,0.02,0.0,0.0,73.77,1.9,0.0,0.53,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,22.0,6.1,0.177,6.3,0.0,14.0,0.985,118.0,27.0,37.2,10.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.028,7.005,0.4320000000000001,0.122,275.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,
5761,Cereal Grains and Pasta,rice  white  medium grain  enriched,360.0,12.89,6.61,79.34,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.58,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.11,4.36,0.0,35.0,1.1,108.0,86.0,15.1,1.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.048,5.093,1.342,0.145,231.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,
5762,Cereal Grains and Pasta,rice  white  medium grain  enriched  cooked,130.0,68.61,2.38,28.59,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.21,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.038,1.49,0.0,13.0,0.377,37.0,29.0,7.5,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.016,1.835,0.411,0.05,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5763,Cereal Grains and Pasta,rice  white  short grain  enriched  uncooked,358.0,13.29,6.5,79.15,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.54,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.21,4.23,0.0,23.0,1.037,95.0,76.0,15.1,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.048,4.113,1.287,0.171,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5764,Cereal Grains and Pasta,rice  white  glutinous  unenriched  uncooked,370.0,10.46,6.81,81.68,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.49,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.171,1.6,0.0,23.0,0.974,71.0,77.0,15.1,7.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.055,2.145,0.8240000000000001,0.107,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5765,Cereal Grains and Pasta,rice  white  steamed  chinese restaurant,151.0,62.5,3.2,33.88,0.27,0.0,0.0,0.0,0.0,0.0,0.0,32.05,0.9,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.048,0.39,0.0,5.0,0.448,33.0,20.0,0.0,5.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.015,0.5660000000000001,0.0,0.022,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5766,Cereal Grains and Pasta,rice bran  crude,316.0,6.13,13.35,49.69,20.85,0.9,0.5,0.2,0.2,0.0,0.0,0.0,21.0,0.0,9.98,0.0,0.0,4.171,0.0,0.0,0.0,0.0,0.0,57.0,32.2,0.728,18.54,0.0,781.0,14.21,1677.0,1485.0,15.6,5.0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,2.753,0.284,33.995,7.39,4.07,63.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,
5767,Cereal Grains and Pasta,rice flour  white  unenriched,366.0,11.89,5.95,80.13,1.42,0.12,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.61,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,10.0,5.8,0.13,0.35,0.0,35.0,1.2,98.0,76.0,15.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.021,2.59,0.8190000000000001,0.436,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,NEUTRALS
5768,Cereal Grains and Pasta,rye grain,338.0,10.6,10.34,75.86,1.63,0.98,0.71,0.16,0.11,0.0,0.0,0.0,15.1,0.0,1.57,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,24.0,30.4,0.3670000000000001,2.63,0.0,110.0,2.577,332.0,510.0,13.9,2.0,2.65,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,11.0,0.316,0.251,4.27,1.456,0.294,38.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,BAD
5769,Cereal Grains and Pasta,rye flour  dark,325.0,10.75,15.91,68.63,2.22,2.31,1.8,0.22,0.23,0.0,0.07,0.0,23.8,0.0,2.5,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,37.0,30.4,0.56,4.97,0.0,160.0,6.062,499.0,717.0,18.0,2.0,5.04,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,11.0,0.316,0.251,4.27,1.456,0.443,33.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,BAD
5770,Cereal Grains and Pasta,rye flour  medium,349.0,10.97,10.88,75.43,1.52,1.1,0.9,0.06,0.12,0.0,0.02,0.0,11.8,0.0,1.2,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,24.0,20.6,0.331,2.54,0.0,63.0,2.412,225.0,374.0,14.4,2.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.287,0.114,1.727,0.4920000000000001,0.268,34.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,BAD
5771,Cereal Grains and Pasta,rye flour  light,357.0,11.4,9.82,76.68,1.33,0.93,0.57,0.14,0.09,0.0,0.13,0.0,8.0,0.0,0.78,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,13.0,10.8,0.213,0.91,0.0,32.0,1.162,130.0,224.0,17.6,2.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.331,0.09,0.8,0.665,0.234,23.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,BAD
5772,Cereal Grains and Pasta,semolina  enriched,360.0,12.67,12.68,72.83,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.77,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.189,4.36,0.0,47.0,0.619,136.0,186.0,89.4,1.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109999999999999,0.5710000000000001,5.99,0.58,0.103,183.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,BAD
5773,Cereal Grains and Pasta,sorghum grain,329.0,12.4,10.62,72.09,3.46,2.53,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,1.43,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.284,3.36,0.0,165.0,1.605,289.0,363.0,12.2,2.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.096,3.688,0.3670000000000001,0.443,20.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,GOOD
5774,Cereal Grains and Pasta,tapioca  pearl  dry,358.0,10.99,0.19,88.69,0.02,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.11,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,20.0,1.2,0.02,1.58,0.0,1.0,0.11,7.0,11.0,0.8,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.135,0.008,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
5775,Cereal Grains and Pasta,triticale,336.0,10.51,13.05,72.13,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.366,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.457,2.57,0.0,130.0,3.21,358.0,332.0,0.0,5.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.134,1.43,1.3230000000000002,0.138,73.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,BAD
5776,Cereal Grains and Pasta,triticale flour  whole grain,338.0,10.01,13.18,73.14,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,1.85,0.0,0.0,0.318,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.5589999999999999,2.59,0.0,153.0,4.185,321.0,466.0,0.0,2.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.132,2.86,2.167,0.403,74.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,BAD
5777,Cereal Grains and Pasta,wheat  hard red spring,329.0,12.76,15.4,68.03,1.92,0.41,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,1.89,0.0,0.0,0.314,0.0,0.0,0.0,0.0,0.0,25.0,31.2,0.41,3.6,0.0,124.0,4.055,332.0,340.0,70.7,2.0,2.78,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,9.0,0.504,0.11,5.71,0.935,0.336,43.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,BAD
5778,Cereal Grains and Pasta,wheat  hard red winter,327.0,13.1,12.61,71.18,1.54,0.41,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,1.57,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,29.0,31.2,0.434,3.19,0.0,126.0,3.985,288.0,363.0,70.7,2.0,2.65,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,9.0,0.383,0.115,5.464,0.954,0.3,38.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,BAD
5779,Cereal Grains and Pasta,wheat  soft red winter,331.0,12.17,10.35,74.24,1.56,0.41,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1.68,0.0,0.0,0.289,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.45,3.21,0.0,126.0,4.391,493.0,397.0,0.0,2.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.096,4.8,0.85,0.272,41.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,BAD
5780,Cereal Grains and Pasta,wheat  hard white,342.0,9.57,11.31,75.9,1.71,0.41,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,1.52,0.0,0.0,0.277,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.363,4.56,0.0,93.0,3.821,355.0,432.0,0.0,2.0,3.33,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,9.0,0.387,0.108,4.381,0.954,0.368,38.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,BAD
5781,Cereal Grains and Pasta,wheat  soft white,340.0,10.42,10.69,75.36,1.99,0.41,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,1.54,0.0,0.0,0.368,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.426,5.37,0.0,90.0,3.406,402.0,435.0,0.0,2.0,3.46,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,9.0,0.41,0.107,4.766,0.85,0.378,41.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,BAD
5782,Cereal Grains and Pasta,wheat  durum,339.0,10.94,13.68,71.13,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.454,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.5529999999999999,3.52,0.0,144.0,3.012,508.0,431.0,89.4,2.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.121,6.738,0.935,0.419,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
5783,Cereal Grains and Pasta,wheat bran  crude,216.0,9.89,15.55,64.51,4.25,0.41,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,5.79,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,73.0,74.4,0.998,10.57,0.0,611.0,11.5,1013.0,1182.0,77.6,2.0,7.27,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,9.0,0.523,0.5770000000000001,13.578,2.181,1.3030000000000002,79.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,BAD
5784,Cereal Grains and Pasta,wheat germ  crude,360.0,11.12,23.15,51.8,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,4.21,0.0,0.0,1.665,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.7959999999999999,6.26,0.0,239.0,13.300999999999998,842.0,892.0,79.2,12.0,12.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.882,0.499,6.813,2.257,1.3,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
5785,Cereal Grains and Pasta,wheat flour  whole grain,340.0,10.74,13.21,71.97,2.5,0.41,0.36,0.0,0.05,0.0,0.0,57.77,10.7,0.0,1.58,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,34.0,31.2,0.41,3.6,0.0,137.0,4.067,357.0,363.0,61.8,2.0,2.6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,9.0,0.502,0.165,4.957,0.603,0.407,44.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,BAD
5786,Cereal Grains and Pasta,wheat flour  white  all purpose  enriched  bleached,364.0,11.92,10.33,76.31,0.98,0.27,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.47,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,15.0,10.4,0.14400000000000002,4.64,0.0,22.0,0.682,108.0,107.0,33.9,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.785,0.494,5.904,0.438,0.044,183.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,BAD
5787,Cereal Grains and Pasta,wheat flour  white  all purpose  self rising  enriched,354.0,10.59,9.89,74.22,0.97,0.22,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,4.33,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,338.0,10.4,0.112,4.67,0.0,19.0,1.0,595.0,124.0,34.4,1193.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.674,0.414,5.832000000000002,0.438,0.05,196.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,BAD
5788,Cereal Grains and Pasta,wheat flour  white  bread  enriched,361.0,13.36,11.98,72.53,1.66,0.31,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.47,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.0,15.0,10.4,0.182,4.41,0.0,25.0,0.792,97.0,100.0,39.7,2.0,0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2.0,0.812,0.512,7.5539999999999985,0.438,0.037000000000000005,183.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,BAD
5789,Cereal Grains and Pasta,wheat flour  white  tortilla mix  enriched,405.0,10.08,9.66,67.14,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,205.0,11.1,0.1,7.05,0.0,21.0,0.614,210.0,100.0,0.0,677.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.493,5.82,0.394,0.04,136.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,BAD
5790,Cereal Grains and Pasta,wheat  sprouted,198.0,47.75,7.49,42.53,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.96,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.261,2.14,0.0,82.0,1.858,200.0,169.0,42.5,16.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.155,3.087,0.947,0.265,38.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,BAD
5791,Cereal Grains and Pasta,wild rice  cooked,101.0,73.93,3.99,21.34,0.34,0.73,0.33,0.2,0.2,0.0,0.0,0.0,1.8,0.0,0.4,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,3.0,10.2,0.121,0.6,0.0,32.0,0.282,82.0,101.0,0.8,3.0,1.34,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,0.052000000000000005,0.087,1.287,0.154,0.135,26.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,GOOD
5792,Cereal Grains and Pasta,rice flour  brown,363.0,11.97,7.23,76.48,2.78,0.66,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,1.54,0.0,0.0,0.557,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.23,1.98,0.0,112.0,4.013,337.0,289.0,0.0,8.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.08,6.34,1.591,0.736,16.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,NEUTRALS
5793,Cereal Grains and Pasta,pasta  gluten free  corn  dry,357.0,10.0,7.46,79.26,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.2,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.202,0.93,0.0,119.0,0.483,253.0,294.0,7.9,3.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.231,0.087,2.43,0.484,0.206,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
5794,Cereal Grains and Pasta,pasta  gluten free  corn  cooked,126.0,68.31,2.63,27.91,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.42,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.064,0.25,0.0,36.0,0.153,76.0,31.0,2.8,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.053,0.023,0.556,0.128,0.058,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
5795,Cereal Grains and Pasta,pasta  fresh refrigerated  plain  as purchased,288.0,31.0,11.31,54.73,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.328,0.0,0.0,0.0,73.0,0.0,15.0,0.0,0.228,3.35,0.0,46.0,0.547,163.0,179.0,0.0,26.0,1.22,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.705,0.439,3.35,0.535,0.093,176.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
5796,Cereal Grains and Pasta,pasta  fresh refrigerated  plain  cooked,131.0,68.56,5.15,24.93,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15,0.0,0.0,0.0,33.0,0.0,6.0,0.0,0.093,1.14,0.0,18.0,0.224,63.0,24.0,0.0,6.0,0.56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.209,0.15,0.992,0.183,0.034,64.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
5797,Cereal Grains and Pasta,pasta  homemade  made with egg  cooked,130.0,68.71,5.28,23.54,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.408,0.0,0.0,0.0,41.0,0.0,10.0,0.0,0.056,1.16,0.0,14.0,0.183,52.0,21.0,0.0,83.0,0.44,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.173,0.174,1.257,0.231,0.037000000000000005,43.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
5798,Cereal Grains and Pasta,macaroni  vegetable  enriched  dry,367.0,9.89,13.14,74.88,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,1.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.2,4.28,0.0,46.0,3.846,116.0,285.0,0.0,43.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.032,0.525,7.3279999999999985,0.752,0.129,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
5799,Cereal Grains and Pasta,noodles  egg  dry  enriched,384.0,9.01,14.16,71.27,4.44,1.88,0.27,0.1,0.0,0.0,1.53,0.0,3.3,0.0,1.12,0.0,0.0,1.18,0.0,0.0,0.0,84.0,0.0,35.0,78.7,0.297,4.01,0.0,58.0,0.855,241.0,244.0,78.8,21.0,1.92,17.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,62.0,1.133,0.426,8.387,0.912,0.21600000000000005,230.0,0.29,0.0,0.0,0.0,0.3,0.37,0.0,0.0,
5800,Cereal Grains and Pasta,noodles  egg  enriched  cooked,138.0,67.73,4.54,25.16,2.07,0.4,0.04,0.07,0.0,0.0,0.3,0.0,1.2,0.0,0.5,0.0,0.0,0.419,0.0,0.0,0.0,29.0,0.0,12.0,25.7,0.098,1.47,0.0,21.0,0.315,76.0,38.0,23.9,5.0,0.65,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,38.0,21.0,0.289,0.136,2.077,0.263,0.046,84.0,0.09,0.0,0.0,0.0,0.1,0.17,0.0,0.0,
5801,Cereal Grains and Pasta,noodles  egg  spinach  enriched  dry,382.0,8.72,14.61,70.32,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,1.79,0.0,0.0,1.047,0.0,0.0,0.0,95.0,0.0,56.0,0.0,0.257,4.2,0.0,82.0,1.02,193.0,355.0,0.0,72.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,1.091,0.477,6.575,0.899,0.412,245.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
5802,Cereal Grains and Pasta,noodles  chinese  chow mein,475.0,1.18,8.11,72.8,15.43,5.71,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,2.6,0.0,0.0,2.229,0.0,0.0,0.0,0.0,0.0,20.0,8.7,0.16699999999999998,4.73,0.0,52.0,0.0,161.0,120.0,43.0,1174.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.578,0.421,5.95,0.5329999999999999,0.11,106.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,
5803,Cereal Grains and Pasta,noodles  japanese  soba  dry,336.0,6.88,14.38,74.62,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.23,2.7,0.0,95.0,1.291,254.0,252.0,0.0,792.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.13,3.21,0.954,0.24,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5804,Cereal Grains and Pasta,noodles  japanese  soba  cooked,99.0,73.01,5.06,21.44,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.008,0.48,0.0,9.0,0.374,25.0,35.0,0.0,60.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.026,0.51,0.235,0.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
